timestamp,lmp_usd_per_mwh,emissions_tco2_per_mwh,stress_indicator,option,availability_alpha,facility_electricity_mwh,potential_compute,delivered_compute,electricity_component_usd,carbon_component_usd,reliability_component_usd
2025-04-14 05:00:00,46.49,0.2535,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6025.104,2433.6000000000004,0.0
2025-04-14 06:00:00,48.2,0.2425,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6246.72,2328.0,0.0
2025-04-14 07:00:00,40.95,0.2532,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5307.120000000001,2430.7200000000003,0.0
2025-04-14 08:00:00,53.19,0.2537,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6893.424,2435.52,0.0
2025-04-14 09:00:00,37.34,0.2288,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,4839.264000000001,2196.4800000000005,0.0
2025-04-14 10:00:00,44.93,0.2461,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5822.928,2362.5600000000004,0.0
2025-04-14 11:00:00,45.0,0.2411,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5832.0,2314.56,0.0
2025-04-14 12:00:00,46.69,0.2401,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6051.024,2304.96,0.0
2025-04-14 13:00:00,49.01,0.2253,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6351.696,2162.88,0.0
2025-04-14 14:00:00,52.93,0.2579,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6859.728,2475.84,0.0
2025-04-14 15:00:00,59.96,0.246,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7770.816,2361.6,0.0
2025-04-14 16:00:00,65.55,0.266,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8495.279999999999,2553.6000000000004,0.0
2025-04-14 17:00:00,59.34,0.2566,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7690.464000000001,2463.3599999999997,0.0
2025-04-14 18:00:00,65.84,0.2692,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8532.864000000001,2584.32,0.0
2025-04-14 19:00:00,57.74,0.2828,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7483.104000000001,2714.8799999999997,0.0
2025-04-14 20:00:00,66.88,0.2866,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8667.648000000001,2751.36,0.0
2025-04-14 21:00:00,57.37,0.2891,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7435.152,2775.36,0.0
2025-04-14 22:00:00,67.49,0.2905,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8746.704,2788.7999999999997,0.0
2025-04-14 23:00:00,72.62,0.2963,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,9411.552000000001,2844.48,0.0
2025-04-15 00:00:00,56.65,0.2635,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7341.84,2529.6000000000004,0.0
2025-04-15 01:00:00,41.82,0.2673,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5419.872,2566.08,0.0
2025-04-15 02:00:00,49.1,0.2718,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6363.360000000001,2609.2799999999997,0.0
2025-04-15 03:00:00,57.19,0.2895,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7411.824,2779.2,0.0
2025-04-15 04:00:00,50.71,0.2646,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6572.0160000000005,2540.16,0.0
2025-04-15 05:00:00,46.81,0.266,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6066.576000000001,2553.6000000000004,0.0
2025-04-15 06:00:00,49.78,0.2638,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6451.488000000001,2532.48,0.0
2025-04-15 07:00:00,45.63,0.2663,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5913.648000000001,2556.48,0.0
2025-04-15 08:00:00,49.69,0.2526,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6439.824,2424.96,0.0
2025-04-15 09:00:00,48.24,0.2581,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6251.904,2477.7599999999998,0.0
2025-04-15 10:00:00,52.86,0.2336,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6850.656000000001,2242.56,0.0
2025-04-15 11:00:00,47.47,0.2293,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6152.112,2201.28,0.0
2025-04-15 12:00:00,52.82,0.2258,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6845.472000000001,2167.68,0.0
2025-04-15 13:00:00,47.96,0.2536,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6215.616000000001,2434.56,0.0
2025-04-15 14:00:00,48.78,0.2546,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6321.888,2444.16,0.0
2025-04-15 15:00:00,65.22,0.2707,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8452.512,2598.72,0.0
2025-04-15 16:00:00,58.68,0.2535,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7604.928,2433.6000000000004,0.0
2025-04-15 17:00:00,64.29,0.2621,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8331.984000000002,2516.16,0.0
2025-04-15 18:00:00,61.79,0.2687,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8007.9839999999995,2579.52,0.0
2025-04-15 19:00:00,58.53,0.286,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7585.488,2745.6,0.0
2025-04-15 20:00:00,62.45,0.2948,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8093.520000000001,2830.08,0.0
2025-04-15 21:00:00,70.66,0.2947,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,9157.536,2829.12,0.0
2025-04-15 22:00:00,64.38,0.288,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8343.648,2764.7999999999997,0.0
2025-04-15 23:00:00,49.19,0.2889,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6375.024,2773.4399999999996,0.0
2025-04-16 00:00:00,56.19,0.2781,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7282.224,2669.76,0.0
2025-04-16 01:00:00,65.77,0.2829,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8523.792,2715.8399999999997,0.0
2025-04-16 02:00:00,51.2,0.2739,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6635.52,2629.44,0.0
2025-04-16 03:00:00,39.09,0.2545,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5066.064,2443.2,0.0
2025-04-16 04:00:00,58.84,0.2733,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7625.664000000002,2623.68,0.0
2025-04-16 05:00:00,49.51,0.2537,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6416.496,2435.52,0.0
2025-04-16 06:00:00,43.41,0.267,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5625.936,2563.2,0.0
2025-04-16 07:00:00,40.6,0.2563,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5261.760000000001,2460.4799999999996,0.0
2025-04-16 08:00:00,48.98,0.2674,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6347.808,2567.0400000000004,0.0
2025-04-16 09:00:00,39.57,0.2271,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5128.272000000001,2180.16,0.0
2025-04-16 10:00:00,50.71,0.2678,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6572.0160000000005,2570.88,0.0
2025-04-16 11:00:00,48.67,0.2302,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6307.632000000001,2209.92,0.0
2025-04-16 12:00:00,48.95,0.2336,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6343.920000000001,2242.56,0.0
2025-04-16 13:00:00,50.77,0.2412,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6579.792000000001,2315.52,0.0
2025-04-16 14:00:00,51.44,0.2624,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6666.624,2519.04,0.0
2025-04-16 15:00:00,61.35,0.2609,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7950.960000000001,2504.64,0.0
2025-04-16 16:00:00,52.29,0.253,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6776.784000000001,2428.8,0.0
2025-04-16 17:00:00,49.83,0.2494,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6457.968,2394.2400000000002,0.0
2025-04-16 18:00:00,64.83,0.2579,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8401.968,2475.84,0.0
2025-04-16 19:00:00,65.93,0.2877,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8544.528,2761.92,0.0
2025-04-16 20:00:00,65.37,0.2876,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8471.952000000001,2760.9600000000005,0.0
2025-04-16 21:00:00,64.59,0.2957,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8370.864000000001,2838.7200000000003,0.0
2025-04-16 22:00:00,59.22,0.2847,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7674.912000000001,2733.12,0.0
2025-04-16 23:00:00,64.28,0.2594,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8330.688000000002,2490.2400000000002,0.0
2025-04-17 00:00:00,57.31,0.2686,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7427.376,2578.56,0.0
2025-04-17 01:00:00,52.25,0.2817,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6771.6,2704.32,0.0
2025-04-17 02:00:00,50.71,0.2708,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6572.0160000000005,2599.68,0.0
2025-04-17 03:00:00,62.12,0.2745,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8050.752,2635.2000000000003,0.0
2025-04-17 04:00:00,37.17,0.2485,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,4817.232000000001,2385.6,0.0
2025-04-17 05:00:00,48.51,0.2733,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6286.896,2623.68,0.0
2025-04-17 06:00:00,33.85,0.2542,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,4386.960000000001,2440.3199999999997,0.0
2025-04-17 07:00:00,42.28,0.2567,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5479.488,2464.3199999999997,0.0
2025-04-17 08:00:00,39.98,0.2401,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5181.407999999999,2304.96,0.0
2025-04-17 09:00:00,30.41,0.2384,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,3941.1360000000004,2288.64,0.0
2025-04-17 10:00:00,46.26,0.232,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5995.296,2227.2000000000003,0.0
2025-04-17 11:00:00,43.23,0.2405,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5602.608,2308.7999999999997,0.0
2025-04-17 12:00:00,34.99,0.2102,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,4534.704000000001,2017.9199999999998,0.0
2025-04-17 13:00:00,55.03,0.2343,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7131.888000000001,2249.2799999999997,0.0
2025-04-17 14:00:00,61.19,0.2526,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7930.224,2424.96,0.0
2025-04-17 15:00:00,64.11,0.284,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8308.655999999999,2726.3999999999996,0.0
2025-04-17 16:00:00,59.74,0.2423,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7742.304000000002,2326.08,0.0
2025-04-17 17:00:00,59.93,0.2516,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7766.928,2415.36,0.0
2025-04-17 18:00:00,69.21,0.2766,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8969.616,2655.36,0.0
2025-04-17 19:00:00,72.34,0.2982,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,9375.264000000001,2862.7200000000003,0.0
2025-04-17 20:00:00,69.39,0.2841,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8992.944000000001,2727.36,0.0
2025-04-17 21:00:00,56.59,0.2832,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7334.064000000001,2718.72,0.0
2025-04-17 22:00:00,62.45,0.2793,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8093.520000000001,2681.28,0.0
2025-04-17 23:00:00,62.29,0.279,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8072.784000000001,2678.4,0.0
2025-04-18 00:00:00,46.82,0.2742,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6067.872,2632.32,0.0
2025-04-18 01:00:00,58.09,0.2742,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7528.464000000001,2632.32,0.0
2025-04-18 02:00:00,66.32,0.2923,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8595.071999999998,2806.08,0.0
2025-04-18 03:00:00,53.93,0.2579,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6989.328,2475.84,0.0
2025-04-18 04:00:00,56.52,0.2816,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7324.992000000001,2703.36,0.0
2025-04-18 05:00:00,46.71,0.2626,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6053.616,2520.96,0.0
2025-04-18 06:00:00,43.58,0.254,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5647.968,2438.4,0.0
2025-04-18 07:00:00,45.31,0.237,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5872.176,2275.2000000000003,0.0
2025-04-18 08:00:00,37.79,0.2348,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,4897.584,2254.08,0.0
2025-04-18 09:00:00,37.24,0.2531,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,4826.304000000001,2429.7599999999998,0.0
2025-04-18 10:00:00,51.62,0.2467,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6689.952,2368.32,0.0
2025-04-18 11:00:00,53.85,0.2516,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6978.960000000001,2415.36,0.0
2025-04-18 12:00:00,41.74,0.2311,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5409.504000000001,2218.56,0.0
2025-04-18 13:00:00,55.9,0.25,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7244.64,2400.0,0.0
2025-04-18 14:00:00,52.16,0.2354,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6759.936,2259.84,0.0
2025-04-18 15:00:00,57.31,0.2561,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7427.376,2458.56,0.0
2025-04-18 16:00:00,60.44,0.2641,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7833.023999999999,2535.36,0.0
2025-04-18 17:00:00,65.72,0.271,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8517.312000000002,2601.6,0.0
2025-04-18 18:00:00,61.84,0.2599,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8014.464000000002,2495.04,0.0
2025-04-18 19:00:00,70.8,0.2757,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,9175.68,2646.7200000000003,0.0
2025-04-18 20:00:00,64.54,0.2837,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8364.384000000002,2723.52,0.0
2025-04-18 21:00:00,66.09,0.2804,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8565.264000000001,2691.8399999999997,0.0
2025-04-18 22:00:00,56.34,0.2752,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7301.664000000001,2641.9199999999996,0.0
2025-04-18 23:00:00,72.71,0.3101,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,9423.215999999999,2976.96,0.0
2025-04-19 00:00:00,60.6,0.2732,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7853.760000000001,2622.7200000000003,0.0
2025-04-19 01:00:00,59.65,0.2923,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7730.639999999999,2806.08,0.0
2025-04-19 02:00:00,43.13,0.2569,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5589.648,2466.24,0.0
2025-04-19 03:00:00,45.26,0.2741,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5865.696,2631.36,0.0
2025-04-19 04:00:00,55.21,0.2785,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7155.216,2673.6000000000004,0.0
2025-04-19 05:00:00,47.43,0.2573,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6146.928,2470.0799999999995,0.0
2025-04-19 06:00:00,32.64,0.236,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,4230.144,2265.6,0.0
2025-04-19 07:00:00,49.35,0.2362,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6395.76,2267.52,0.0
2025-04-19 08:00:00,39.52,0.2393,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5121.792,2297.28,0.0
2025-04-19 09:00:00,51.59,0.2561,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6686.064,2458.56,0.0
2025-04-19 10:00:00,43.59,0.232,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5649.264000000001,2227.2000000000003,0.0
2025-04-19 11:00:00,46.94,0.2446,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6083.424,2348.1600000000003,0.0
2025-04-19 12:00:00,54.85,0.2339,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7108.56,2245.44,0.0
2025-04-19 13:00:00,44.81,0.2398,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5807.376,2302.08,0.0
2025-04-19 14:00:00,46.82,0.2336,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6067.872,2242.56,0.0
2025-04-19 15:00:00,54.19,0.2518,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7023.023999999999,2417.28,0.0
2025-04-19 16:00:00,62.74,0.2567,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8131.104000000001,2464.3199999999997,0.0
2025-04-19 17:00:00,51.87,0.2458,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6722.352000000001,2359.68,0.0
2025-04-19 18:00:00,51.43,0.2547,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6665.328,2445.12,0.0
2025-04-19 19:00:00,67.38,0.267,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8732.448,2563.2,0.0
2025-04-19 20:00:00,59.16,0.2611,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7667.136,2506.56,0.0
2025-04-19 21:00:00,60.09,0.2888,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7787.664000000002,2772.48,0.0
2025-04-19 22:00:00,50.3,0.2699,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6518.88,2591.04,0.0
2025-04-19 23:00:00,55.78,0.2568,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7229.088000000001,2465.2799999999997,0.0
2025-04-20 00:00:00,57.83,0.2742,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7494.768,2632.32,0.0
2025-04-20 01:00:00,61.05,0.2913,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7912.08,2796.4800000000005,0.0
2025-04-20 02:00:00,48.25,0.2641,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6253.200000000001,2535.36,0.0
2025-04-20 03:00:00,60.23,0.2927,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7805.808,2809.92,0.0
2025-04-20 04:00:00,43.77,0.2545,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5672.592000000001,2443.2,0.0
2025-04-20 05:00:00,41.71,0.2631,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5405.616000000001,2525.76,0.0
2025-04-20 06:00:00,53.44,0.2727,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6925.8240000000005,2617.92,0.0
2025-04-20 07:00:00,44.49,0.2567,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5765.904,2464.3199999999997,0.0
2025-04-20 08:00:00,39.56,0.2314,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5126.976000000001,2221.44,0.0
2025-04-20 09:00:00,42.29,0.2345,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5480.784000000001,2251.2,0.0
2025-04-20 10:00:00,52.33,0.2603,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6781.968000000001,2498.8799999999997,0.0
2025-04-20 11:00:00,54.6,0.2406,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7076.160000000001,2309.76,0.0
2025-04-20 12:00:00,42.98,0.2498,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5570.208,2398.08,0.0
2025-04-20 13:00:00,50.03,0.2412,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6483.888,2315.52,0.0
2025-04-20 14:00:00,53.42,0.2508,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6923.232,2407.68,0.0
2025-04-20 15:00:00,49.55,0.2352,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6421.68,2257.92,0.0
2025-04-20 16:00:00,57.54,0.2516,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7457.184,2415.36,0.0
2025-04-20 17:00:00,59.98,0.2543,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7773.408,2441.28,0.0
2025-04-20 18:00:00,68.38,0.2751,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8862.047999999999,2640.9600000000005,0.0
2025-04-20 19:00:00,69.78,0.2786,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,9043.488000000001,2674.56,0.0
2025-04-20 20:00:00,60.9,0.2797,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7892.64,2685.1200000000003,0.0
2025-04-20 21:00:00,61.25,0.2735,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7938.000000000001,2625.6000000000004,0.0
2025-04-20 22:00:00,65.52,0.2745,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8491.392,2635.2000000000003,0.0
2025-04-20 23:00:00,56.44,0.2808,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7314.624000000001,2695.68,0.0
2025-04-21 00:00:00,61.5,0.2724,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7970.400000000001,2615.04,0.0
2025-04-21 01:00:00,55.03,0.2884,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7131.888000000001,2768.64,0.0
2025-04-21 02:00:00,47.16,0.2695,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6111.936,2587.2000000000003,0.0
2025-04-21 03:00:00,44.64,0.2632,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5785.344000000001,2526.72,0.0
2025-04-21 04:00:00,56.65,0.2764,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7341.84,2653.4399999999996,0.0
2025-04-21 05:00:00,44.96,0.2592,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5826.816000000001,2488.3199999999997,0.0
2025-04-21 06:00:00,54.15,0.2459,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7017.84,2360.64,0.0
2025-04-21 07:00:00,40.23,0.2383,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5213.808,2287.68,0.0
2025-04-21 08:00:00,44.72,0.259,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5795.712,2486.3999999999996,0.0
2025-04-21 09:00:00,57.67,0.2552,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7474.032000000001,2449.9199999999996,0.0
2025-04-21 10:00:00,37.97,0.2214,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,4920.912,2125.44,0.0
2025-04-21 11:00:00,34.51,0.2378,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,4472.496,2282.88,0.0
2025-04-21 12:00:00,55.69,0.243,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7217.424,2332.7999999999997,0.0
2025-04-21 13:00:00,45.42,0.2332,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5886.432000000001,2238.72,0.0
2025-04-21 14:00:00,52.85,0.2372,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6849.360000000001,2277.12,0.0
2025-04-21 15:00:00,52.04,0.2604,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6744.384,2499.84,0.0
2025-04-21 16:00:00,59.58,0.2392,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7721.568,2296.3199999999997,0.0
2025-04-21 17:00:00,54.34,0.2504,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7042.464000000001,2403.84,0.0
2025-04-21 18:00:00,60.55,0.2682,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7847.280000000001,2574.72,0.0
2025-04-21 19:00:00,65.33,0.29,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8466.768,2784.0,0.0
2025-04-21 20:00:00,56.92,0.2775,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7376.832,2664.0000000000005,0.0
2025-04-21 21:00:00,58.43,0.2676,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7572.528,2568.96,0.0
2025-04-21 22:00:00,59.55,0.2946,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7717.680000000001,2828.16,0.0
2025-04-21 23:00:00,51.47,0.2616,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6670.512000000001,2511.36,0.0
2025-04-22 00:00:00,55.53,0.2808,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7196.688000000001,2695.68,0.0
2025-04-22 01:00:00,56.37,0.2831,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7305.552000000001,2717.76,0.0
2025-04-22 02:00:00,50.67,0.2639,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6566.832,2533.44,0.0
2025-04-22 03:00:00,48.85,0.276,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6330.96,2649.6000000000004,0.0
2025-04-22 04:00:00,47.95,0.2602,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6214.320000000001,2497.92,0.0
2025-04-22 05:00:00,42.06,0.2645,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5450.976000000001,2539.2,0.0
2025-04-22 06:00:00,48.55,0.2398,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6292.08,2302.08,0.0
