timestamp,lmp_usd_per_mwh,stress_indicator,emissions_tco2_per_mwh,it_load_mw,pue,eta_compute_per_mwh_it,carbon_shadow_price_usd_per_tco2,reliability_valuation_usd_per_compute_unit,location_based_emissions_baseline_tco2_per_mwh,option,price_multiplier,stress_severity_kappa,availability_alpha,facility_electricity_mwh,potential_compute,delivered_compute,electricity_component_usd,carbon_component_usd,reliability_component_usd,crcc_hourly_numerator_usd
2025-01-31T21:00:00Z,62.49,0,0.291,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,8098.7040000000015,2793.6,0,10892.304000000002
2025-01-31T22:00:00Z,48.24,0,0.2787,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6251.904,2675.52,0,8927.424
2025-01-31T23:00:00Z,41.61,0,0.306,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,5392.656,2937.6,0,8330.256
2025-02-01T00:00:00Z,51.35,0,0.2949,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6654.960000000001,2831.04,0,9486
2025-02-01T01:00:00Z,53.93,0,0.3057,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6989.328,2934.7200000000003,0,9924.048
2025-02-01T02:00:00Z,56.54,0,0.2938,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,7327.584,2820.48,0,10148.064
2025-02-01T03:00:00Z,46.27,0,0.2853,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,5996.5920000000015,2738.8799999999997,0,8735.472000000002
2025-02-01T04:00:00Z,38.53,0,0.2782,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,4993.488,2670.7200000000003,0,7664.2080000000005
2025-02-01T05:00:00Z,33.33,0,0.2824,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,4319.568,2711.04,0,7030.608
2025-02-01T06:00:00Z,37.17,0,0.2732,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,4817.232000000001,2622.7200000000003,0,7439.952000000001
2025-02-01T07:00:00Z,34.3,0,0.2536,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,4445.28,2434.56,0,6879.84
2025-02-01T08:00:00Z,29.67,0,0.2736,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,3845.2320000000004,2626.5600000000004,0,6471.792000000001
2025-02-01T09:00:00Z,48.39,0,0.2644,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6271.344,2538.2400000000002,0,8809.584
2025-02-01T10:00:00Z,47.81,0,0.26,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6196.176,2496,0,8692.176
2025-02-01T11:00:00Z,45.5,0,0.2332,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,5896.8,2238.72,0,8135.52
2025-02-01T12:00:00Z,35.23,0,0.2601,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,4565.808,2496.96,0,7062.768
2025-02-01T13:00:00Z,48.3,0,0.2644,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6259.68,2538.2400000000002,0,8797.92
2025-02-01T14:00:00Z,49.6,0,0.2668,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6428.160000000001,2561.2799999999997,0,8989.44
2025-02-01T15:00:00Z,51,0,0.2652,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6609.6,2545.92,0,9155.52
2025-02-01T16:00:00Z,58.26,0,0.2716,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,7550.496,2607.36,0,10157.856
2025-02-01T17:00:00Z,56.64,0,0.2762,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,7340.544000000001,2651.52,0,9992.064
2025-02-01T18:00:00Z,58.86,0,0.2899,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,7628.256,2783.04,0,10411.296
2025-02-01T19:00:00Z,59.24,0,0.2958,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,7677.504000000001,2839.6800000000003,0,10517.184000000001
2025-02-01T20:00:00Z,57.8,0,0.2897,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,7490.88,2781.1200000000003,0,10272
2025-02-01T21:00:00Z,44.71,0,0.2955,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,5794.416000000001,2836.8,0,8631.216
2025-02-01T22:00:00Z,54.92,0,0.2947,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,7117.632000000001,2829.12,0,9946.752
2025-02-01T23:00:00Z,49.49,0,0.2882,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6413.904,2766.7200000000003,0,9180.624
2025-02-02T00:00:00Z,43.14,0,0.2912,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,5590.944,2795.52,0,8386.464
2025-02-02T01:00:00Z,58.5,0,0.2859,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,7581.6,2744.64,0,10326.24
2025-02-02T02:00:00Z,56.19,0,0.2987,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,7282.224,2867.52,0,10149.744
2025-02-02T03:00:00Z,51.38,0,0.2752,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6658.848000000001,2641.9199999999996,0,9300.768
2025-02-02T04:00:00Z,42.35,0,0.2709,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,5488.56,2600.6399999999994,0,8089.2
2025-02-02T05:00:00Z,46.85,0,0.2605,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6071.760000000001,2500.8,0,8572.560000000001
2025-02-02T06:00:00Z,37.23,0,0.2683,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,4825.008,2575.68,0,7400.688
2025-02-02T07:00:00Z,37.37,0,0.2824,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,4843.152,2711.04,0,7554.192
2025-02-02T08:00:00Z,29.26,0,0.2558,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,3792.0960000000005,2455.6800000000003,0,6247.776000000001
2025-02-02T09:00:00Z,38.54,0,0.2668,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,4994.784000000001,2561.2799999999997,0,7556.064
2025-02-02T10:00:00Z,37.52,0,0.2808,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,4862.592000000001,2695.68,0,7558.272000000001
2025-02-02T11:00:00Z,30.93,0,0.2552,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,4008.5280000000002,2449.9199999999996,0,6458.448
2025-02-02T12:00:00Z,40.51,0,0.2497,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,5250.096,2397.12,0,7647.215999999999
2025-02-02T13:00:00Z,42.75,0,0.2532,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,5540.4000000000005,2430.7200000000003,0,7971.120000000001
2025-02-02T14:00:00Z,56.6,0,0.2707,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,7335.360000000001,2598.72,0,9934.08
2025-02-02T15:00:00Z,53.77,0,0.2647,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6968.592000000001,2541.12,0,9509.712
2025-02-02T16:00:00Z,50.88,0,0.2666,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6594.048000000001,2559.36,0,9153.408000000001
2025-02-02T17:00:00Z,54.38,0,0.2881,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,7047.648000000001,2765.76,0,9813.408000000001
2025-02-02T18:00:00Z,54.74,0,0.2926,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,7094.304000000001,2808.96,0,9903.264000000001
2025-02-02T19:00:00Z,54.26,0,0.2694,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,7032.096,2586.24,0,9618.336
2025-02-02T20:00:00Z,49.32,0,0.2779,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6391.872000000001,2667.84,0,9059.712000000001
2025-02-02T21:00:00Z,54.57,0,0.2882,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,7072.272,2766.7200000000003,0,9838.992
2025-02-02T22:00:00Z,50,0,0.298,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6480,2860.8,0,9340.8
2025-02-02T23:00:00Z,45.39,0,0.3017,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,5882.544,2896.32,0,8778.864
2025-02-03T00:00:00Z,53.94,0,0.3237,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6990.624,3107.52,0,10098.144
2025-02-03T01:00:00Z,50.81,0,0.2893,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6584.976000000001,2777.2799999999997,0,9362.256000000001
2025-02-03T02:00:00Z,35.16,0,0.2774,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,4556.736,2663.04,0,7219.776
2025-02-03T03:00:00Z,42.55,0,0.2902,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,5514.4800000000005,2785.92,0,8300.400000000001
2025-02-03T04:00:00Z,46.85,0,0.2774,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6071.760000000001,2663.04,0,8734.800000000001
2025-02-03T05:00:00Z,45.16,0,0.278,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,5852.736,2668.8,0,8521.536
2025-02-03T06:00:00Z,43.37,0,0.2701,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,5620.7519999999995,2592.96,0,8213.712
2025-02-03T07:00:00Z,36.45,0,0.2394,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,4723.920000000001,2298.2400000000002,0,7022.160000000002
2025-02-03T08:00:00Z,30.81,0,0.2592,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,3992.9759999999997,2488.3199999999997,0,6481.295999999999
2025-02-03T09:00:00Z,29.71,0,0.2523,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,3850.4160000000006,2422.08,0,6272.496000000001
2025-02-03T10:00:00Z,39.28,0,0.2712,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,5090.688,2603.5199999999995,0,7694.208
2025-02-03T11:00:00Z,41.08,0,0.2583,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,5323.968,2479.68,0,7803.647999999999
2025-02-03T12:00:00Z,48.6,0,0.2504,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6298.56,2403.84,0,8702.400000000001
2025-02-03T13:00:00Z,49.89,0,0.2618,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6465.744000000001,2513.2799999999997,0,8979.024000000001
2025-02-03T14:00:00Z,45.08,0,0.2416,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,5842.3679999999995,2319.36,0,8161.727999999999
2025-02-03T15:00:00Z,41,0,0.2499,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,5313.6,2399.04,0,7712.64
2025-02-03T16:00:00Z,48.96,0,0.2771,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6345.216,2660.16,0,9005.376
2025-02-03T17:00:00Z,54.25,0,0.2756,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,7030.8,2645.76,0,9676.560000000001
2025-02-03T18:00:00Z,53.32,0,0.2905,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6910.272000000001,2788.7999999999997,0,9699.072
2025-02-03T19:00:00Z,52.07,0,0.2646,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6748.272000000001,2540.16,0,9288.432
2025-02-03T20:00:00Z,57.39,0,0.2892,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,7437.744000000001,2776.32,0,10214.064
2025-02-03T21:00:00Z,52.51,0,0.2865,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6805.296,2750.3999999999996,0,9555.696
2025-02-03T22:00:00Z,50.77,0,0.302,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6579.792000000001,2899.2,0,9478.992000000002
2025-02-03T23:00:00Z,54.82,0,0.3035,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,7104.6720000000005,2913.6000000000004,0,10018.272
2025-02-04T00:00:00Z,48.53,0,0.2992,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6289.488,2872.32,0,9161.808
2025-02-04T01:00:00Z,49.99,0,0.3087,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6478.704000000001,2963.5199999999995,0,9442.224
2025-02-04T02:00:00Z,47.58,0,0.2865,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6166.368,2750.3999999999996,0,8916.768
2025-02-04T03:00:00Z,36.51,0,0.2934,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,4731.696,2816.6400000000003,0,7548.336
2025-02-04T04:00:00Z,38.05,0,0.2675,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,4931.28,2568.0000000000005,0,7499.280000000001
2025-02-04T05:00:00Z,47.49,0,0.2702,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6154.704000000001,2593.92,0,8748.624
2025-02-04T06:00:00Z,30.3,0,0.2726,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,3926.8800000000006,2616.96,0,6543.84
2025-02-04T07:00:00Z,23.58,0,0.2414,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,3055.968,2317.44,0,5373.407999999999
2025-02-04T08:00:00Z,24.77,0,0.2594,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,3210.192,2490.2400000000002,0,5700.432000000001
2025-02-04T09:00:00Z,36.45,0,0.2598,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,4723.920000000001,2494.08,0,7218.000000000001
2025-02-04T10:00:00Z,37.46,0,0.2678,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,4854.816,2570.88,0,7425.696
2025-02-04T11:00:00Z,38.16,0,0.2555,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,4945.536,2452.8,0,7398.336
2025-02-04T12:00:00Z,48.22,0,0.2632,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6249.312000000001,2526.72,0,8776.032000000001
2025-02-04T13:00:00Z,27.31,0,0.2536,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,3539.376,2434.56,0,5973.936
2025-02-04T14:00:00Z,48.31,0,0.2581,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6260.976000000001,2477.7599999999998,0,8738.736
2025-02-04T15:00:00Z,57.89,0,0.2667,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,7502.544000000001,2560.3199999999997,0,10062.864000000001
2025-02-04T16:00:00Z,44.17,0,0.272,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,5724.432,2611.2000000000003,0,8335.632
2025-02-04T17:00:00Z,50.73,0,0.2752,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6574.608,2641.9199999999996,0,9216.528
2025-02-04T18:00:00Z,50.08,0,0.2748,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6490.368,2638.08,0,9128.448
2025-02-04T19:00:00Z,50.23,0,0.2821,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6509.808000000001,2708.1600000000003,0,9217.968
2025-02-04T20:00:00Z,53.98,0,0.3051,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6995.808,2928.9599999999996,0,9924.768
2025-02-04T21:00:00Z,64.16,0,0.2949,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,8315.136,2831.04,0,11146.176
2025-02-04T22:00:00Z,65.62,0,0.2981,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,8504.352,2861.7599999999998,0,11366.112000000001
2025-02-04T23:00:00Z,50.99,0,0.277,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6608.304000000001,2659.2000000000003,0,9267.504
2025-02-05T00:00:00Z,62.43,0,0.302,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,8090.928000000001,2899.2,0,10990.128
2025-02-05T01:00:00Z,48.8,0,0.299,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6324.4800000000005,2870.3999999999996,0,9194.880000000001
2025-02-05T02:00:00Z,56.52,0,0.3047,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,7324.992000000001,2925.1200000000003,0,10250.112000000001
2025-02-05T03:00:00Z,42.85,0,0.2854,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,5553.360000000001,2739.84,0,8293.2
2025-02-05T04:00:00Z,41.79,0,0.2901,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,5415.984,2784.96,0,8200.944
2025-02-05T05:00:00Z,41.12,0,0.2837,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,5329.152,2723.52,0,8052.6720000000005
2025-02-05T06:00:00Z,56.41,0,0.2944,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,7310.736,2826.24,0,10136.975999999999
2025-02-05T07:00:00Z,41.45,0,0.2787,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,5371.920000000001,2675.52,0,8047.4400000000005
2025-02-05T08:00:00Z,31.76,0,0.2742,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,4116.0960000000005,2632.32,0,6748.416000000001
2025-02-05T09:00:00Z,42.15,0,0.261,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,5462.639999999999,2505.6000000000004,0,7968.24
2025-02-05T10:00:00Z,35.17,0,0.2421,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,4558.032,2324.1600000000003,0,6882.192000000001
2025-02-05T11:00:00Z,35.99,0,0.2611,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,4664.304000000001,2506.56,0,7170.864000000001
2025-02-05T12:00:00Z,46.45,0,0.2691,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6019.92,2583.3599999999997,0,8603.279999999999
2025-02-05T13:00:00Z,43.6,0,0.2755,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,5650.560000000001,2644.8,0,8295.36
2025-02-05T14:00:00Z,47.67,0,0.277,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6178.032,2659.2000000000003,0,8837.232
2025-02-05T15:00:00Z,48.67,0,0.2867,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6307.632000000001,2752.32,0,9059.952000000001
2025-02-05T16:00:00Z,53.02,0,0.2796,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6871.392000000001,2684.1600000000003,0,9555.5520000000015
2025-02-05T17:00:00Z,55.62,0,0.2811,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,7208.352,2698.56,0,9906.912
2025-02-05T18:00:00Z,43.04,0,0.26,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,5577.984,2496,0,8073.984
2025-02-05T19:00:00Z,59.66,0,0.2925,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,7731.936,2808,0,10539.936
2025-02-05T20:00:00Z,50.11,0,0.2808,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6494.256,2695.68,0,9189.936
2025-02-05T21:00:00Z,47.01,0,0.2894,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6092.496,2778.2400000000002,0,8870.736
2025-02-05T22:00:00Z,54.31,0,0.2953,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,7038.576000000001,2834.88,0,9873.456000000002
2025-02-05T23:00:00Z,53.58,0,0.3005,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6943.968,2884.7999999999997,0,9828.768
2025-02-06T00:00:00Z,46.9,0,0.2905,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6078.24,2788.7999999999997,0,8867.039999999999
2025-02-06T01:00:00Z,53.64,0,0.3051,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6951.744000000001,2928.9599999999996,0,9880.704
2025-02-06T02:00:00Z,38.01,0,0.256,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,4926.0960000000005,2457.6,0,7383.696
2025-02-06T03:00:00Z,41.03,0,0.2849,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,5317.488,2735.04,0,8052.528
2025-02-06T04:00:00Z,37.56,0,0.2895,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,4867.776000000001,2779.2,0,7646.976000000001
2025-02-06T05:00:00Z,38.71,0,0.2933,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,5016.816000000001,2815.68,0,7832.496000000001
2025-02-06T06:00:00Z,39.08,0,0.2783,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,5064.768,2671.68,0,7736.448
2025-02-06T07:00:00Z,30.36,0,0.2779,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,3934.6560000000004,2667.84,0,6602.496000000001
2025-02-06T08:00:00Z,40.41,0,0.2661,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,5237.136,2554.56,0,7791.696
2025-02-06T09:00:00Z,36.78,0,0.2588,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,4766.688,2484.4799999999996,0,7251.168
2025-02-06T10:00:00Z,26.05,0,0.2542,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,3376.0800000000004,2440.3199999999997,0,5816.4
2025-02-06T11:00:00Z,27.24,0,0.2482,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,3530.304,2382.7200000000003,0,5913.024
2025-02-06T12:00:00Z,40.99,0,0.2495,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,5312.304000000001,2395.2000000000003,0,7707.504000000001
2025-02-06T13:00:00Z,42.15,0,0.2535,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,5462.639999999999,2433.6000000000004,0,7896.24
2025-02-06T14:00:00Z,45.44,0,0.2514,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,5889.024,2413.44,0,8302.464
2025-02-06T15:00:00Z,48.48,0,0.2723,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6283.008000000001,2614.08,0,8897.088
2025-02-06T16:00:00Z,52.42,0,0.273,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6793.6320000000005,2620.8,0,9414.432
2025-02-06T17:00:00Z,58.82,0,0.2774,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,7623.072,2663.04,0,10286.112000000001
2025-02-06T18:00:00Z,48.06,0,0.2716,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6228.576000000001,2607.36,0,8835.936000000002
2025-02-06T19:00:00Z,48.69,0,0.2867,100,1.2,1,80,10000,0.2677,Associated_supply_reduced_exposure,1.08,0.03,1,120,100,100,6310.224,2752.32,0,9062.544
