timestamp,lmp_usd_per_mwh,stress_indicator,emissions_tco2_per_mwh,it_load_mw,pue,eta_compute_per_mwh_it,carbon_shadow_price_usd_per_tco2,reliability_valuation_usd_per_compute_unit,location_based_emissions_baseline_tco2_per_mwh
2025-07-01 19:00:00,62.81,0,0.2506,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-01 20:00:00,53.61,0,0.2588,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-01 21:00:00,72.2,0,0.2684,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-01 22:00:00,68.08,0,0.2679,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-01 23:00:00,62.72,0,0.2605,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-02 00:00:00,60.9,0,0.2527,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-02 01:00:00,63.73,0,0.2646,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-02 02:00:00,47.39,0,0.2523,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-02 03:00:00,50.59,0,0.2578,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-02 04:00:00,44.9,0,0.2515,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-02 05:00:00,60.28,0,0.2526,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-02 06:00:00,53.32,0,0.2539,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-02 07:00:00,33.85,0,0.2217,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-02 08:00:00,37.64,0,0.21,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-02 09:00:00,46.27,0,0.2322,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-02 10:00:00,45.23,0,0.2256,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-02 11:00:00,41.7,0,0.2253,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-02 12:00:00,63.39,0,0.2224,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-02 13:00:00,56.01,0,0.2483,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-02 14:00:00,59.57,0,0.2414,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-02 15:00:00,55.16,0,0.2308,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-02 16:00:00,66.06,0,0.235,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-02 17:00:00,61.51,0,0.2556,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-02 18:00:00,63.68,0,0.2392,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-02 19:00:00,70.05,0,0.2812,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-02 20:00:00,56.95,0,0.2469,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-02 21:00:00,75.96,0,0.2866,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-02 22:00:00,66.48,0,0.2633,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-02 23:00:00,71.48,0,0.286,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-03 00:00:00,55.26,0,0.2519,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-03 01:00:00,53.76,0,0.2578,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-03 02:00:00,49.74,0,0.2614,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-03 03:00:00,55.63,0,0.2617,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-03 04:00:00,52.11,0,0.2605,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-03 05:00:00,46.86,0,0.2373,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-03 06:00:00,41.97,0,0.2357,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-03 07:00:00,39.46,0,0.2417,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-03 08:00:00,46.42,0,0.2235,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-03 09:00:00,44.26,0,0.2316,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-03 10:00:00,43.94,0,0.2211,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-03 11:00:00,58.93,0,0.2343,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-03 12:00:00,51.22,0,0.2272,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-03 13:00:00,61.75,0,0.2264,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-03 14:00:00,53.52,0,0.2274,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-03 15:00:00,60.77,0,0.2389,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-03 16:00:00,61.38,0,0.24,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-03 17:00:00,53.6,0,0.2549,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-03 18:00:00,73.95,0,0.2674,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-03 19:00:00,65.56,0,0.2582,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-03 20:00:00,71.19,0,0.2552,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-03 21:00:00,61.86,0,0.2512,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-03 22:00:00,64.39,0,0.2833,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-03 23:00:00,58.59,0,0.2509,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-04 00:00:00,69.12,0,0.2699,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-04 01:00:00,61.16,0,0.2663,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-04 02:00:00,58.91,0,0.2565,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-04 03:00:00,62.27,0,0.2496,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-04 04:00:00,58.65,0,0.2461,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-04 05:00:00,54.23,0,0.2418,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-04 06:00:00,39.52,0,0.226,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-04 07:00:00,42.87,0,0.2448,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-04 08:00:00,40.68,0,0.2263,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-04 09:00:00,51.41,0,0.2256,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-04 10:00:00,49.07,0,0.2278,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-04 11:00:00,41.29,0,0.2265,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-04 12:00:00,50.58,0,0.2224,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-04 13:00:00,45.15,0,0.2316,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-04 14:00:00,56.39,0,0.2192,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-04 15:00:00,49.36,0,0.2411,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-04 16:00:00,64.88,0,0.2432,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-04 17:00:00,66.05,0,0.2473,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-04 18:00:00,76.82,0,0.2523,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-04 19:00:00,71.45,0,0.247,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-04 20:00:00,64.17,0,0.2412,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-04 21:00:00,71.28,0,0.2583,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-04 22:00:00,56.98,0,0.2642,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-04 23:00:00,58.0,0,0.2509,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-05 00:00:00,63.7,0,0.2494,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-05 01:00:00,46.34,0,0.2432,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-05 02:00:00,56.48,0,0.254,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-05 03:00:00,47.99,0,0.2461,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-05 04:00:00,52.31,0,0.2481,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-05 05:00:00,43.16,0,0.2497,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-05 06:00:00,50.58,0,0.2532,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-05 07:00:00,47.15,0,0.2545,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-05 08:00:00,55.1,0,0.2201,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-05 09:00:00,47.08,0,0.2191,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-05 10:00:00,43.43,0,0.2297,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-05 11:00:00,48.15,0,0.22,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-05 12:00:00,43.63,0,0.2295,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-05 13:00:00,56.55,0,0.2325,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-05 14:00:00,60.24,0,0.2503,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-05 15:00:00,74.1,0,0.257,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-05 16:00:00,57.97,0,0.249,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-05 17:00:00,62.16,0,0.2408,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-05 18:00:00,61.9,0,0.2477,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-05 19:00:00,67.63,0,0.2535,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-05 20:00:00,68.99,0,0.2461,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-05 21:00:00,66.04,0,0.2769,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-05 22:00:00,71.88,0,0.2761,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-05 23:00:00,60.07,0,0.2584,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-06 00:00:00,67.6,0,0.2806,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-06 01:00:00,62.51,0,0.2572,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-06 02:00:00,56.61,0,0.2395,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-06 03:00:00,52.21,0,0.2624,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-06 04:00:00,66.25,0,0.2463,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-06 05:00:00,44.71,0,0.2384,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-06 06:00:00,49.81,0,0.2422,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-06 07:00:00,42.53,0,0.235,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-06 08:00:00,57.4,0,0.2464,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-06 09:00:00,52.35,0,0.2371,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-06 10:00:00,43.96,0,0.2285,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-06 11:00:00,52.69,0,0.2197,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-06 12:00:00,53.23,0,0.2304,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-06 13:00:00,51.0,0,0.2114,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-06 14:00:00,61.24,0,0.2507,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-06 15:00:00,61.61,0,0.2237,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-06 16:00:00,62.98,0,0.2383,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-06 17:00:00,63.51,0,0.2326,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-06 18:00:00,67.93,0,0.2455,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-06 19:00:00,67.72,0,0.2566,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-06 20:00:00,67.04,0,0.2544,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-06 21:00:00,62.5,0,0.271,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-06 22:00:00,75.51,0,0.2733,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-06 23:00:00,57.46,0,0.2553,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-07 00:00:00,64.24,0,0.2638,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-07 01:00:00,57.34,0,0.272,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-07 02:00:00,67.23,0,0.2743,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-07 03:00:00,48.66,0,0.2384,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-07 04:00:00,47.26,0,0.2389,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-07 05:00:00,43.78,0,0.2444,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-07 06:00:00,49.95,0,0.2436,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-07 07:00:00,38.78,0,0.2179,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-07 08:00:00,43.8,0,0.2358,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-07 09:00:00,34.1,0,0.2095,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-07 10:00:00,49.46,0,0.2398,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-07 11:00:00,46.6,0,0.2286,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-07 12:00:00,42.74,0,0.2087,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-07 13:00:00,60.6,0,0.2278,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-07 14:00:00,48.83,0,0.2209,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-07 15:00:00,64.04,0,0.241,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-07 16:00:00,57.47,0,0.2358,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-07 17:00:00,73.35,0,0.2411,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-07 18:00:00,69.83,0,0.2401,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-07 19:00:00,60.28,0,0.2567,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-07 20:00:00,61.17,0,0.2583,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-07 21:00:00,69.97,0,0.2658,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-07 22:00:00,63.76,0,0.2655,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-07 23:00:00,62.73,0,0.2573,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-08 00:00:00,69.29,0,0.2704,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-08 01:00:00,54.75,0,0.2833,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-08 02:00:00,57.21,0,0.2698,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-08 03:00:00,59.8,0,0.2546,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-08 04:00:00,56.51,0,0.2469,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-08 05:00:00,48.63,0,0.2144,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-08 06:00:00,46.26,0,0.2481,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-08 07:00:00,36.57,0,0.2346,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-08 08:00:00,40.32,0,0.2203,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-08 09:00:00,48.91,0,0.2144,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-08 10:00:00,47.17,0,0.2135,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-08 11:00:00,50.04,0,0.23,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-08 12:00:00,57.89,0,0.2297,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-08 13:00:00,46.95,0,0.2303,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-08 14:00:00,55.24,0,0.2316,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-08 15:00:00,60.38,0,0.2464,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-08 16:00:00,57.43,0,0.2414,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-08 17:00:00,72.32,0,0.2601,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-08 18:00:00,70.77,0,0.2337,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-08 19:00:00,68.06,0,0.2442,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-08 20:00:00,77.42,0,0.2631,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-08 21:00:00,57.32,0,0.2666,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-08 22:00:00,65.27,0,0.2825,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-08 23:00:00,65.93,0,0.2641,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-09 00:00:00,56.15,0,0.2532,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-09 01:00:00,61.03,0,0.2426,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-09 02:00:00,50.0,0,0.2616,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-09 03:00:00,58.2,0,0.2508,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-09 04:00:00,57.99,0,0.2827,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-09 05:00:00,51.2,0,0.2373,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-09 06:00:00,36.86,0,0.2518,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-09 07:00:00,41.18,0,0.2374,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-09 08:00:00,50.03,0,0.2222,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-09 09:00:00,47.11,0,0.2297,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-09 10:00:00,31.82,0,0.222,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-09 11:00:00,57.03,0,0.2282,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-09 12:00:00,52.46,0,0.2351,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-09 13:00:00,49.14,0,0.233,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-09 14:00:00,62.61,0,0.2418,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-09 15:00:00,55.16,0,0.2328,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-09 16:00:00,57.51,0,0.226,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-09 17:00:00,65.86,0,0.2464,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-09 18:00:00,75.99,0,0.2599,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-09 19:00:00,76.04,0,0.2433,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-09 20:00:00,68.8,0,0.2623,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-09 21:00:00,69.07,0,0.263,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-09 22:00:00,70.05,0,0.254,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-09 23:00:00,56.17,0,0.2555,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-10 00:00:00,65.49,0,0.2626,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-10 01:00:00,54.81,0,0.2771,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-10 02:00:00,58.53,0,0.2611,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-10 03:00:00,52.67,0,0.2627,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-10 04:00:00,54.63,0,0.2495,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-10 05:00:00,50.26,0,0.2252,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-10 06:00:00,29.52,0,0.2323,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-10 07:00:00,48.04,0,0.2281,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-10 08:00:00,50.48,0,0.2294,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-10 09:00:00,49.64,0,0.2185,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-10 10:00:00,47.35,0,0.2258,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-10 11:00:00,59.4,0,0.2426,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-10 12:00:00,53.49,0,0.2367,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-10 13:00:00,56.66,0,0.2459,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-10 14:00:00,62.89,0,0.2532,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-10 15:00:00,61.39,0,0.2168,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-10 16:00:00,56.23,0,0.2248,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-10 17:00:00,49.06,0,0.2173,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-10 18:00:00,62.42,0,0.2549,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-10 19:00:00,70.85,0,0.2515,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-10 20:00:00,64.5,0,0.2527,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-10 21:00:00,71.09,0,0.2631,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-10 22:00:00,66.18,0,0.268,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-10 23:00:00,71.42,0,0.2545,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-11 00:00:00,59.83,0,0.2491,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-11 01:00:00,62.0,0,0.2627,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-11 02:00:00,59.64,0,0.2716,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-11 03:00:00,63.02,0,0.2593,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-11 04:00:00,41.36,0,0.2334,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-11 05:00:00,46.78,0,0.22,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-11 06:00:00,53.03,0,0.2515,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-11 07:00:00,56.22,0,0.233,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-11 08:00:00,48.04,0,0.2195,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-11 09:00:00,45.19,0,0.2087,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-11 10:00:00,52.48,0,0.2142,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-11 11:00:00,54.74,0,0.2191,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-11 12:00:00,49.44,0,0.2221,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-11 13:00:00,56.0,0,0.2175,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-11 14:00:00,63.69,0,0.2383,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-11 15:00:00,70.53,0,0.2411,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-11 16:00:00,66.06,0,0.2658,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-11 17:00:00,63.94,0,0.2287,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-11 18:00:00,64.94,0,0.2519,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-11 19:00:00,69.61,0,0.2592,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-11 20:00:00,65.91,0,0.2482,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-11 21:00:00,67.4,0,0.2636,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-11 22:00:00,58.92,0,0.2668,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-11 23:00:00,71.46,0,0.2703,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-12 00:00:00,54.74,0,0.2719,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-12 01:00:00,56.58,0,0.2371,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-12 02:00:00,57.17,0,0.2494,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-12 03:00:00,65.94,0,0.2763,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-12 04:00:00,49.04,0,0.2557,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-12 05:00:00,45.51,0,0.2459,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-12 06:00:00,44.62,0,0.2483,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-12 07:00:00,56.87,0,0.2215,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-12 08:00:00,29.71,0,0.226,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-12 09:00:00,40.9,0,0.2334,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-12 10:00:00,64.31,0,0.2302,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-12 11:00:00,53.05,0,0.2537,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-12 12:00:00,44.94,0,0.2232,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-12 13:00:00,53.74,0,0.206,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-12 14:00:00,56.99,0,0.2355,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-12 15:00:00,64.25,0,0.232,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-12 16:00:00,72.62,0,0.2598,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-12 17:00:00,65.98,0,0.2526,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-12 18:00:00,62.0,0,0.2422,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-12 19:00:00,70.96,0,0.2734,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-12 20:00:00,62.39,0,0.2653,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-12 21:00:00,60.04,0,0.2491,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-12 22:00:00,54.68,0,0.2545,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-12 23:00:00,54.26,0,0.2624,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-13 00:00:00,56.18,0,0.2554,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-13 01:00:00,52.08,0,0.2523,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-13 02:00:00,58.44,0,0.259,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-13 03:00:00,46.77,0,0.2374,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-13 04:00:00,32.69,0,0.2128,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-13 05:00:00,43.22,0,0.2413,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-13 06:00:00,45.07,0,0.2164,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-13 07:00:00,43.26,0,0.2212,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-07-13 08:00:00,55.67,0,0.2185,100.0,1.2,1.0,80.0,10000.0,0.2677
