timestamp,lmp_usd_per_mwh,stress_indicator,emissions_tco2_per_mwh,it_load_mw,pue,eta_compute_per_mwh_it,carbon_shadow_price_usd_per_tco2,reliability_valuation_usd_per_compute_unit,location_based_emissions_baseline_tco2_per_mwh,option,option_label,price_multiplier,carbon_exposure_multiplier,stress_severity_kappa,facility_electricity_mwh,potential_compute,availability_alpha,delivered_compute,effective_emissions_tco2_per_mwh,electricity_component_usd,carbon_component_usd,reliability_component_usd,crcc_hourly_numerator_usd
2025-12-09T09:00:00Z,28.81,0,0.2488,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2488,3457.2,2388.48,0,5845.68
2025-12-09T10:00:00Z,41.43,0,0.2674,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2674,4971.6,2567.0400000000004,0,7538.640000000001
2025-12-09T11:00:00Z,41.14,0,0.2445,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2445,4936.8,2347.2,0,7284
2025-12-09T12:00:00Z,32.54,0,0.2675,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2675,3904.7999999999997,2568.0000000000005,0,6472.8
2025-12-09T13:00:00Z,38.76,0,0.2649,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2649,4651.2,2543.04,0,7194.24
2025-12-09T14:00:00Z,39.64,0,0.2522,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2522,4756.8,2421.12,0,7177.92
2025-12-09T15:00:00Z,58.31,0,0.2877,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2877,6997.200000000001,2761.92,0,9759.12
2025-12-09T16:00:00Z,55.5,0,0.263,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.263,6660,2524.7999999999997,0,9184.8
2025-12-09T17:00:00Z,49.61,0,0.2724,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2724,5953.2,2615.04,0,8568.24
2025-12-09T18:00:00Z,57.18,0,0.2668,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2668,6861.6,2561.2799999999997,0,9422.880000000001
2025-12-09T19:00:00Z,46.59,0,0.2945,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2945,5590.8,2827.2,0,8418
2025-12-09T20:00:00Z,51.03,0,0.2663,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2663,6123.6,2556.48,0,8680.08
2025-12-09T21:00:00Z,55.35,0,0.2745,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2745,6642,2635.2000000000003,0,9277.2
2025-12-09T22:00:00Z,56.44,0,0.2857,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2857,6772.799999999999,2742.7200000000003,0,9515.52
2025-12-09T23:00:00Z,51.55,0,0.3033,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.3033,6186,2911.6800000000003,0,9097.68
2025-12-10T00:00:00Z,51.52,0,0.3003,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.3003,6182.4000000000005,2882.88,0,9065.28
2025-12-10T01:00:00Z,48.09,0,0.2891,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2891,5770.8,2775.36,0,8546.16
2025-12-10T02:00:00Z,44.05,0,0.2938,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2938,5286,2820.48,0,8106.48
2025-12-10T03:00:00Z,40.67,0,0.2777,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2777,4880.4000000000005,2665.92,0,7546.320000000001
2025-12-10T04:00:00Z,37.47,0,0.2777,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2777,4496.4,2665.92,0,7162.32
2025-12-10T05:00:00Z,39.35,0,0.2877,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2877,4722,2761.92,0,7483.92
2025-12-10T06:00:00Z,38.84,0,0.2645,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2645,4660.8,2539.2,0,7200
2025-12-10T07:00:00Z,36.56,0,0.2538,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2538,4387.200000000001,2436.4800000000005,0,6823.680000000001
2025-12-10T08:00:00Z,27.96,0,0.2565,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2565,3355.2000000000003,2462.4,0,5817.6
2025-12-10T09:00:00Z,29.38,0,0.2571,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2571,3525.6,2468.16,0,5993.76
2025-12-10T10:00:00Z,38.76,0,0.255,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.255,4651.2,2448,0,7099.2
2025-12-10T11:00:00Z,46.79,0,0.268,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.268,5614.8,2572.8,0,8187.6
2025-12-10T12:00:00Z,40.95,0,0.2514,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2514,4914,2413.44,0,7327.4400000000005
2025-12-10T13:00:00Z,39.97,0,0.2545,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2545,4796.4,2443.2,0,7239.5999999999995
2025-12-10T14:00:00Z,46.38,0,0.263,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.263,5565.6,2524.7999999999997,0,8090.4
2025-12-10T15:00:00Z,40.8,0,0.2606,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2606,4896,2501.7599999999998,0,7397.76
2025-12-10T16:00:00Z,57.89,0,0.2889,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2889,6946.8,2773.4399999999996,0,9720.24
2025-12-10T17:00:00Z,53.22,0,0.2768,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2768,6386.4,2657.2799999999997,0,9043.68
2025-12-10T18:00:00Z,49.68,0,0.2715,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2715,5961.6,2606.4,0,8568
2025-12-10T19:00:00Z,53.69,0,0.2865,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2865,6442.799999999999,2750.3999999999996,0,9193.199999999999
2025-12-10T20:00:00Z,51.87,0,0.2936,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2936,6224.4,2818.5600000000004,0,9042.96
2025-12-10T21:00:00Z,62.56,0,0.3019,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.3019,7507.200000000001,2898.2400000000002,0,10405.44
2025-12-10T22:00:00Z,52.48,0,0.2967,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2967,6297.5999999999995,2848.32,0,9145.92
2025-12-10T23:00:00Z,53.03,0,0.2764,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2764,6363.6,2653.4399999999996,0,9017.04
2025-12-11T00:00:00Z,53.44,0,0.2674,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2674,6412.799999999999,2567.0400000000004,0,8979.84
2025-12-11T01:00:00Z,43.14,0,0.2974,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2974,5176.8,2855.04,0,8031.84
2025-12-11T02:00:00Z,46.16,0,0.2896,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2896,5539.2,2780.1600000000003,0,8319.36
2025-12-11T03:00:00Z,44.06,0,0.2812,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2812,5287.200000000001,2699.5200000000004,0,7986.720000000001
2025-12-11T04:00:00Z,30.68,0,0.2759,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2759,3681.6,2648.64,0,6330.24
2025-12-11T05:00:00Z,39.45,0,0.2907,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2907,4734,2790.7200000000003,0,7524.72
2025-12-11T06:00:00Z,36.07,0,0.2793,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2793,4328.4,2681.28,0,7009.68
2025-12-11T07:00:00Z,36.12,0,0.271,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.271,4334.4,2601.6,0,6936
2025-12-11T08:00:00Z,35.21,0,0.2482,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2482,4225.2,2382.7200000000003,0,6607.92
2025-12-11T09:00:00Z,36.9,0,0.2476,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2476,4428,2376.96,0,6804.96
2025-12-11T10:00:00Z,44.36,0,0.2342,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2342,5323.2,2248.32,0,7571.52
2025-12-11T11:00:00Z,30.85,0,0.2534,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2534,3702,2432.6400000000003,0,6134.64
2025-12-11T12:00:00Z,37.95,0,0.2626,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2626,4554,2520.96,0,7074.96
2025-12-11T13:00:00Z,46.41,0,0.2699,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2699,5569.2,2591.04,0,8160.24
2025-12-11T14:00:00Z,47.89,0,0.2672,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2672,5746.8,2565.12,0,8311.92
2025-12-11T15:00:00Z,50.34,0,0.263,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.263,6040.8,2524.7999999999997,0,8565.6
2025-12-11T16:00:00Z,66.52,0,0.2734,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2734,7982.4,2624.64,0,10607.039999999999
2025-12-11T17:00:00Z,55.76,0,0.2669,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2669,6691.2,2562.2400000000007,0,9253.44
2025-12-11T18:00:00Z,60.45,0,0.2806,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2806,7254,2693.76,0,9947.76
2025-12-11T19:00:00Z,52.82,0,0.271,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.271,6338.4,2601.6,0,8940
2025-12-11T20:00:00Z,49.04,0,0.2993,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2993,5884.8,2873.28,0,8758.08
2025-12-11T21:00:00Z,52.77,0,0.2745,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2745,6332.4000000000005,2635.2000000000003,0,8967.6
2025-12-11T22:00:00Z,57.93,0,0.2915,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2915,6951.6,2798.4,0,9750
2025-12-11T23:00:00Z,54.51,0,0.2732,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2732,6541.2,2622.7200000000003,0,9163.92
2025-12-12T00:00:00Z,52.39,0,0.2948,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2948,6286.8,2830.08,0,9116.880000000001
2025-12-12T01:00:00Z,46.27,0,0.287,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.287,5552.4000000000005,2755.2,0,8307.6
2025-12-12T02:00:00Z,42.73,0,0.2795,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2795,5127.5999999999995,2683.2000000000003,0,7810.799999999999
2025-12-12T03:00:00Z,41.3,0,0.2704,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2704,4956,2595.8399999999997,0,7551.84
2025-12-12T04:00:00Z,44.32,0,0.2787,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2787,5318.4,2675.52,0,7993.92
2025-12-12T05:00:00Z,42.94,0,0.2687,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2687,5152.799999999999,2579.52,0,7732.32
2025-12-12T06:00:00Z,30.27,0,0.26,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.26,3632.4,2496,0,6128.4
2025-12-12T07:00:00Z,39.89,0,0.2838,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2838,4786.8,2724.48,0,7511.280000000001
2025-12-12T08:00:00Z,31.07,0,0.2561,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2561,3728.4,2458.56,0,6186.96
2025-12-12T09:00:00Z,38.12,0,0.2616,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2616,4574.4,2511.36,0,7085.76
2025-12-12T10:00:00Z,35.16,0,0.2472,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2472,4219.2,2373.12,0,6592.32
2025-12-12T11:00:00Z,47.29,0,0.2509,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2509,5674.8,2408.6400000000003,0,8083.4400000000005
2025-12-12T12:00:00Z,37.46,0,0.2512,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2512,4495.2,2411.5199999999995,0,6906.719999999999
2025-12-12T13:00:00Z,43.45,0,0.2811,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2811,5214,2698.56,0,7912.5599999999995
2025-12-12T14:00:00Z,48.61,0,0.2583,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2583,5833.2,2479.68,0,8312.88
2025-12-12T15:00:00Z,42.31,0,0.2628,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2628,5077.200000000001,2522.8799999999997,0,7600.08
2025-12-12T16:00:00Z,49.53,0,0.2591,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2591,5943.6,2487.36,0,8430.960000000001
2025-12-12T17:00:00Z,50.44,0,0.244,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.244,6052.799999999999,2342.4,0,8395.199999999999
2025-12-12T18:00:00Z,50.55,0,0.2677,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2677,6066,2569.92,0,8635.92
2025-12-12T19:00:00Z,51.99,0,0.3043,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.3043,6238.8,2921.28,0,9160.08
2025-12-12T20:00:00Z,61.64,0,0.2968,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2968,7396.8,2849.2799999999997,0,10246.08
2025-12-12T21:00:00Z,51.04,0,0.3029,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.3029,6124.8,2907.84,0,9032.64
2025-12-12T22:00:00Z,57.03,0,0.2896,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2896,6843.6,2780.1600000000003,0,9623.76
2025-12-12T23:00:00Z,53.93,0,0.2688,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2688,6471.6,2580.4799999999996,0,9052.08
2025-12-13T00:00:00Z,41.56,0,0.2734,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2734,4987.200000000001,2624.64,0,7611.84
2025-12-13T01:00:00Z,50.65,0,0.2943,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2943,6078,2825.28,0,8903.28
2025-12-13T02:00:00Z,36.46,0,0.2813,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2813,4375.2,2700.4799999999996,0,7075.679999999999
2025-12-13T03:00:00Z,46.12,0,0.2832,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2832,5534.4,2718.72,0,8253.119999999999
2025-12-13T04:00:00Z,36.9,0,0.2684,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2684,4428,2576.6400000000003,0,7004.64
2025-12-13T05:00:00Z,37.92,0,0.2802,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2802,4550.4000000000005,2689.92,0,7240.320000000001
2025-12-13T06:00:00Z,28.52,0,0.2553,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2553,3422.4,2450.8800000000006,0,5873.280000000001
2025-12-13T07:00:00Z,36.02,0,0.2648,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2648,4322.4000000000005,2542.08,0,6864.4800000000005
2025-12-13T08:00:00Z,40.5,0,0.2632,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2632,4860,2526.72,0,7386.719999999999
2025-12-13T09:00:00Z,30.44,0,0.2474,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2474,3652.8,2375.04,0,6027.84
2025-12-13T10:00:00Z,32.64,0,0.2414,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2414,3916.8,2317.44,0,6234.24
2025-12-13T11:00:00Z,40.6,0,0.25,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.25,4872,2400,0,7272
2025-12-13T12:00:00Z,42.82,0,0.2741,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2741,5138.4,2631.36,0,7769.76
2025-12-13T13:00:00Z,27.75,0,0.2564,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2564,3330,2461.44,0,5791.4400000000005
2025-12-13T14:00:00Z,57.03,0,0.2775,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2775,6843.6,2664.0000000000005,0,9507.6
2025-12-13T15:00:00Z,50.7,0,0.2574,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2574,6084,2471.0400000000004,0,8555.04
2025-12-13T16:00:00Z,54.12,0,0.2564,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2564,6494.4,2461.44,0,8955.84
2025-12-13T17:00:00Z,51.15,0,0.2833,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2833,6138,2719.6800000000003,0,8857.68
2025-12-13T18:00:00Z,42.47,0,0.2792,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2792,5096.4,2680.3199999999997,0,7776.719999999999
2025-12-13T19:00:00Z,58.65,0,0.2867,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2867,7038,2752.32,0,9790.32
2025-12-13T20:00:00Z,51.55,0,0.2803,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2803,6186,2690.88,0,8876.880000000001
2025-12-13T21:00:00Z,57.87,0,0.2769,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2769,6944.4,2658.24,0,9602.64
2025-12-13T22:00:00Z,52.29,0,0.2987,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2987,6274.8,2867.52,0,9142.32
2025-12-13T23:00:00Z,53.44,0,0.3041,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.3041,6412.799999999999,2919.36,0,9332.16
2025-12-14T00:00:00Z,45.27,0,0.2805,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2805,5432.4000000000005,2692.8,0,8125.200000000001
2025-12-14T01:00:00Z,52.69,0,0.2843,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2843,6322.799999999999,2729.2799999999997,0,9052.079999999998
2025-12-14T02:00:00Z,37.79,0,0.2924,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2924,4534.8,2807.04,0,7341.84
2025-12-14T03:00:00Z,55.8,0,0.2838,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2838,6696,2724.48,0,9420.48
2025-12-14T04:00:00Z,53.34,0,0.3032,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.3032,6400.8,2910.7200000000003,0,9311.52
2025-12-14T05:00:00Z,47.64,0,0.2767,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2767,5716.8,2656.3199999999997,0,8373.119999999999
2025-12-14T06:00:00Z,43.91,0,0.2675,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2675,5269.2,2568.0000000000005,0,7837.200000000001
2025-12-14T07:00:00Z,34.75,0,0.2615,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2615,4170,2510.4,0,6680.4
2025-12-14T08:00:00Z,41.92,0,0.2586,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2586,5030.4000000000005,2482.56,0,7512.960000000001
2025-12-14T09:00:00Z,34.68,0,0.2655,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2655,4161.6,2548.8,0,6710.4000000000005
2025-12-14T10:00:00Z,26.93,0,0.2553,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2553,3231.6,2450.8800000000006,0,5682.4800000000005
2025-12-14T11:00:00Z,46.86,0,0.2698,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2698,5623.2,2590.08,0,8213.279999999999
2025-12-14T12:00:00Z,46.69,0,0.2601,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2601,5602.799999999999,2496.96,0,8099.759999999999
2025-12-14T13:00:00Z,42.14,0,0.251,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.251,5056.8,2409.6,0,7466.4
2025-12-14T14:00:00Z,37.56,0,0.2538,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2538,4507.200000000001,2436.4800000000005,0,6943.680000000001
2025-12-14T15:00:00Z,43.99,0,0.2565,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2565,5278.8,2462.4,0,7741.200000000001
2025-12-14T16:00:00Z,38.99,0,0.2751,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2751,4678.8,2640.9600000000005,0,7319.76
2025-12-14T17:00:00Z,57.66,0,0.2871,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2871,6919.2,2756.1600000000003,0,9675.36
2025-12-14T18:00:00Z,43.96,0,0.2705,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2705,5275.2,2596.8,0,7872
2025-12-14T19:00:00Z,56.3,0,0.2746,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2746,6756,2636.16,0,9392.16
